log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,b7c5,2,-88,49,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,a6a5,3,-102,63,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7b8,4,-105,66,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6d7,5,-111,72,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6c4,6,-127,88,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,a8b8,7,-135,96,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e8f8,8,-136,97,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7c8,9,-143,104,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,b7d8,10,-143,104,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,h6h5,11,-145,106,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6b3,12,-154,115,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,d6d5,13,-156,117,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e7d8,14,-164,125,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,a8d8,15,-172,133,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6d7,16,-186,147,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7d8,17,-202,163,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6c8,18,-210,171,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,a8c8,19,-211,172,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,g7g6,20,-215,176,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6h7,21,-217,178,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,h8g8,22,-234,195,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7c6,23,-235,196,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e8d7,24,-241,202,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,h8h7,25,-254,215,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6g8,26,-259,220,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7d7,27,-282,243,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e7f8,28,-292,253,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e8d8,29,-293,254,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,h8f8,30,-295,256,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6e4,31,-305,266,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6g4,32,-319,280,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,b7a5,33,-356,317,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,a8a7,34,-363,324,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6h5,35,-377,338,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,g7g5,36,-385,346,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6g4,37,-395,356,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6d5,38,-430,391,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e6f5,39,-452,413,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,e8c8,40,-459,420,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,f6d5,41,-464,425,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7c3,42,-529,490,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7c4,43,-590,551,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7c5,44,-612,573,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7a5,45,-672,633,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,16,31,Black,r3k2r/1nq1bpp1/p2pbn1p/4p3/4P1PP/1NN1BP2/1PPQ4/R3KB1R b Kkq - 4 16,c7b6,46,-707,668,e8g8;e8g8,e8g8;e8g8,c7c3;e6g4,-470,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4e6,1,-25,0,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4f5,2,-42,17,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4h5,3,-99,74,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,c7c6,4,-138,113,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4c3,5,-169,144,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4d7,6,-200,175,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,d8e8,7,-233,208,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,d8d5,8,-276,251,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4c8,9,-431,406,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,h7h5,10,-466,441,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4f3,11,-468,443,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,d8d7,12,-476,451,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g4h3,13,-477,452,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,h7h6,14,-481,456,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,a5a4,15,-481,456,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,d8f8,16,-482,457,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,d8d6,17,-483,458,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g7g6,18,-484,459,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g7g5,19,-490,465,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4f8,20,-493,468,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,d8c8,21,-494,469,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g8h8,22,-495,470,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b8c8,23,-495,470,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4a3,24,-497,472,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4d6,25,-498,473,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,c7c5,26,-498,473,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4e7,27,-499,474,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,g8f8,28,-502,477,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b8b5,29,-508,483,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4e1,30,-511,486,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4d2,31,-532,507,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b4c5,32,-534,509,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b8a8,33,-557,532,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b8b6,34,-572,547,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
stage270_vs_EnyoBot_kp3inZBb.log,19,37,Black,1r1r2k1/2p2ppp/8/p2B4/1b4b1/1P2BP2/P5PP/R2R2K1 b - - 0 19,b8b7,35,-613,588,g4f5;g4f5,g4f5;g4f5,g4f3;d8e8,-436,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,f7f6,1,-21,0,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,c7b6,2,-49,28,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,d7f8,3,-57,36,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,b7b6,4,-63,42,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,d7c5,5,-70,49,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,c7c5,6,-75,54,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,e8c8,7,-78,57,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,d7b8,8,-78,57,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,e8f8,9,-95,74,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,e8b8,10,-102,81,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,e8d8,11,-104,83,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,e8a8,12,-108,87,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,c7d8,13,-111,90,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,d7b6,14,-112,91,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,g8h7,15,-122,101,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,c7c8,16,-125,104,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,g8h8,17,-129,108,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
ArasanX_vs_EnyoBot_Q0a5I19l.log,25,49,Black,4r1k1/1pqn1pp1/4b2p/p2pP3/P2N4/4Q2P/1P1N1PP1/4R1K1 b - - 0 25,e6f5,18,-132,111,f7f6;f7f6,f7f6;f7f6,d7e5;e6h3,-390,2
